"5","[14715, 20256, 3102, 22909]","[1335383611, 1335391685, 1335392404, 1335404653]","[28, 119, 174, 119]"
"5","[7855, 3633, 10161, 15764]","[1335494408, 1335494915, 1335495538, 1335497384]","[53, 53, 178, 119]"
"5","[15764]","[1335650092]","[119]"
"5","[15764, 3731, 3731, 15764, 16808, 11490, 2402, 15764, 15764, 7661, 15764]","[1335902405, 1335903013, 1335905775, 1335906469, 1335907071, 1335909190, 1335909888, 1335912272, 1335919653, 1335920740, 1335926401]","[119, 119, 119, 119, 64, 85, 108, 119, 119, 28, 119]"
"5","[15764, 10161, 4497, 11490, 2402, 5121, 15764]","[1336086631, 1336088809, 1336090005, 1336090321, 1336091272, 1336092020, 1336093899]","[119, 178, 164, 85, 108, 108, 119]"
"5","[15764, 20256, 3102, 21813, 15764, 4497]","[1336162799, 1336164665, 1336165195, 1336171409, 1336175677, 1336179140]","[119, 119, 174, 53, 119, 164]"
"5","[15764]","[1336319121]","[119]"
"5","[14715, 15764]","[1336340500, 1336345925]","[28, 119]"
"5","[15764, 7661, 1750, 5121, 15764, 15764, 7661, 15764]","[1336506127, 1336506595, 1336513258, 1336516554, 1336517727, 1336524118, 1336525231, 1336531737]","[119, 28, 108, 108, 119, 119, 28, 119]"
"5","[15764, 7661, 10161, 15764]","[1336697146, 1336698876, 1336703618, 1336705896]","[119, 28, 178, 119]"
"5","[15764, 16098]","[1336923160, 1336923804]","[119, 28]"
"5","[15764, 15764, 14715, 10161, 15764]","[1336936321, 1336944435, 1336944820, 1336951302, 1336955005]","[119, 119, 28, 178, 119]"
"5","[15764, 14715, 15764]","[1337031126, 1337031485, 1337043314]","[119, 28, 119]"
"5","[15764, 7661, 15764, 15764, 15594, 15764]","[1337110649, 1337111175, 1337119106, 1337128064, 1337135650, 1337138098]","[119, 28, 119, 119, 128, 119]"
"5","[15764, 14715, 15764]","[1337197357, 1337197782, 1337209995]","[119, 28, 119]"
"5","[15764]","[1337310762]","[119]"
"5","[15764, 14715, 15764]","[1337636285, 1337636718, 1337648076]","[119, 28, 119]"
"5","[7661, 3633, 1750, 7855, 15764]","[1337908697, 1337913607, 1337914594, 1337915351, 1337916243]","[28, 53, 108, 53, 119]"
"5","[15764, 15764, 15764, 16098]","[1338076605, 1338084633, 1338133253, 1338133854]","[119, 119, 119, 28]"
"5","[15764, 1750, 15764]","[1338172350, 1338172592, 1338183783]","[119, 108, 119]"
"5","[15764, 14715, 15764]","[1338234147, 1338241890, 1338253960]","[119, 28, 119]"
"5","[15764, 7661, 15764, 15764]","[1338320905, 1338321529, 1338327349, 1338338764]","[119, 28, 119, 119]"
"5","[14715, 15764]","[1338518773, 1338525772]","[28, 119]"
"5","[15764, 16098]","[1338737928, 1338738791]","[119, 28]"
"5","[15764, 15764]","[1338750240, 1338768304]","[119, 119]"
"5","[15764, 10161, 9197, 15764]","[1338845880, 1338847168, 1338848312, 1338859292]","[119, 178, 66, 119]"
"5","[15764, 15764]","[1338943407, 1338951741]","[119, 119]"
"5","[15764, 15764]","[1339018375, 1339031972]","[119, 119]"
"5","[15764, 3498, 3498, 15764]","[1339187310, 1339188958, 1339203752, 1339205342]","[119, 119, 119, 119]"
"5","[15764, 16098]","[1339342628, 1339343089]","[119, 28]"
"5","[15764, 15764, 14715, 23868, 15764]","[1339356876, 1339364300, 1339364647, 1339370277, 1339372598]","[119, 119, 28, 128, 119]"
"5","[15764, 14715, 10378, 15764]","[1339450704, 1339453719, 1339471890, 1339475064]","[119, 28, 11, 119]"
"5","[7661, 15764]","[1339549511, 1339550201]","[28, 119]"
"5","[15764, 16808, 10161, 14715, 15764]","[1339613015, 1339614128, 1339616050, 1339617257, 1339629139]","[119, 64, 178, 28, 119]"
"5","[15764]","[1339727965]","[119]"
"5","[15764, 15764, 14715, 15764]","[1339959746, 1339969060, 1339969804, 1339975154]","[119, 119, 28, 119]"
"5","[18958, 14227, 19264]","[1340226272, 1340229615, 1340258901]","[119, 62, 119]"
"5","[15764, 7661, 1750, 7661, 15764]","[1340739427, 1340740164, 1340752206, 1340756448, 1340765279]","[119, 28, 108, 28, 119]"
"5","[15764, 14715, 15764]","[1341265062, 1341265407, 1341277181]","[119, 28, 119]"
"5","[15764, 7661, 16808, 15764]","[1341344880, 1341346302, 1341352834, 1341369470]","[119, 28, 64, 119]"
"5","[18958, 8309, 14227, 17041, 14227]","[1341434462, 1341436936, 1341440604, 1341445074, 1341447162]","[119, 53, 62, 106, 62]"
"5","[19264, 11128, 15764, 10161, 16808, 15764, 15764, 14715]","[1341521357, 1341522532, 1341522816, 1341523579, 1341524414, 1341525904, 1341528910, 1341529305]","[119, 119, 119, 178, 64, 119, 119, 28]"
"5","[15764, 16808, 7855, 3417, 15764]","[1341614126, 1341614658, 1341617937, 1341619381, 1341620398]","[119, 64, 53, 53, 119]"
"5","[15764, 158, 7855, 3417, 5102, 10161, 15764, 15764]","[1341696924, 1341697233, 1341698926, 1341702174, 1341713193, 1341716802, 1341720205, 1341761444]","[119, 210, 53, 53, 37, 178, 119, 119]"
"5","[14715, 7661, 15764]","[1341782381, 1341801618, 1341805332]","[28, 28, 119]"
"5","[15764, 7661, 15764, 15764, 15764]","[1341949371, 1341950658, 1341958508, 1341964750, 1341974547]","[119, 28, 119, 119, 119]"
"5","[15764, 18727, 13913, 9245]","[1342035528, 1342037080, 1342053642, 1342059542]","[119, 119, 108, 108]"
"5","[15764, 14715, 15764]","[1342132526, 1342134857, 1342146968]","[119, 28, 119]"
"5","[15764, 8211, 5104, 15764]","[1342371289, 1342373024, 1342402568, 1342409287]","[119, 178, 139, 119]"
"5","[15764, 14715, 15764]","[1342475721, 1342484937, 1342486298]","[119, 28, 119]"
"5","[15764]","[1343094669]","[119]"
"5","[15764]","[1343576366]","[119]"
"5","[15764]","[1343603953]","[119]"
"5","[15764, 8211, 15764]","[1344200024, 1344208677, 1344211000]","[119, 178, 119]"
"5","[22873, 3547]","[1344518611, 1344519062]","[145, 29]"
"5","[7517]","[1344544467]","[145]"
"5","[7019, 22873, 3547, 15289]","[1344646730, 1344649309, 1344649488, 1344692018]","[119, 145, 29, 197]"
"5","[22873, 7517]","[1344723850, 1344725579]","[145, 145]"
"5","[15764, 8211, 7855, 3417, 15764]","[1344886923, 1344889939, 1344896722, 1344899634, 1344901958]","[119, 178, 53, 53, 119]"
"5","[1253]","[1346818181]","[119]"
"5","[15764, 8211, 15764]","[1347660746, 1347664492, 1347668866]","[119, 178, 119]"
"5","[15764]","[1349970332]","[119]"
"5","[15764]","[1350574535]","[119]"
"5","[3417, 15764]","[1350863891, 1350867265]","[53, 119]"
"5","[15764, 15764]","[1350935671, 1350947563]","[119, 119]"
"5","[15764]","[1351013445]","[119]"
"5","[15764]","[1351100462]","[119]"
"5","[15764, 15764]","[1351206957, 1351218648]","[119, 119]"
"5","[5121]","[1351274080]","[108]"
"5","[15764, 14715, 15764]","[1351454054, 1351454471, 1351471871]","[119, 28, 119]"
"5","[15764]","[1351784489]","[119]"
"5","[15764, 14715, 15764]","[1351811125, 1351811687, 1351823996]","[119, 28, 119]"
"5","[15764]","[1352157148]","[119]"
"5","[15764]","[1352229496]","[119]"
"5","[15764, 10161, 15764]","[1352663282, 1352676585, 1352679153]","[119, 178, 119]"
"5","[15764, 14715, 1750, 15764]","[1352748751, 1352757059, 1352763668, 1352764112]","[119, 28, 108, 119]"
"5","[15764, 14715, 15764]","[1353020517, 1353020743, 1353035254]","[119, 28, 119]"
"5","[5104, 15764]","[1353108793, 1353119230]","[139, 119]"
"5","[16808, 15764]","[1353351528, 1353361305]","[64, 119]"
"5","[15764, 7855, 15764, 14715]","[1353432664, 1353439807, 1353512606, 1353513537]","[119, 53, 119, 28]"
"5","[8211, 1750, 15764]","[1353520292, 1353523681, 1353524727]","[178, 108, 119]"
"5","[15764, 2422, 7855, 15764]","[1353614132, 1353626340, 1353631029, 1353633803]","[119, 27, 53, 119]"
"5","[15764, 7661, 15764]","[1353691986, 1353692725, 1353698483]","[119, 28, 119]"
"5","[14715]","[1353873071]","[28]"
"5","[14715, 15764]","[1354118418, 1354124355]","[28, 119]"
"5","[15764, 15764]","[1354477668, 1354491963]","[119, 119]"
"5","[7661, 15764]","[1354566091, 1354576514]","[28, 119]"
"5","[10161, 16808, 15764]","[1354651820, 1354653545, 1354656090]","[178, 64, 119]"
"5","[15764]","[1354808465]","[119]"
"5","[16098, 10161, 1750, 15764, 15764, 15764]","[1354811255, 1354822551, 1354825036, 1354826454, 1354835503, 1354854326]","[28, 178, 108, 119, 119, 119]"
"5","[15764]","[1355081955]","[119]"
"5","[7661, 14715]","[1355169890, 1355176552]","[28, 28]"
"5","[15764, 7661, 15764]","[1355506825, 1355508101, 1355542760]","[119, 28, 119]"
"5","[15764]","[1355702204]","[119]"
"5","[15764]","[1355851853]","[119]"
"5","[14715]","[1355933383]","[28]"
"5","[7661]","[1356112115]","[28]"
"5","[22128, 22873]","[1356696732, 1356699321]","[119, 145]"
"5","[22128]","[1356732578]","[119]"
"5","[15764]","[1356868881]","[119]"
"5","[15764]","[1356904204]","[119]"
"5","[15764, 10161, 8211, 15764]","[1356998213, 1357000587, 1357004130, 1357015149]","[119, 178, 178, 119]"
"5","[16098, 15764, 15764, 14715, 7855, 15764]","[1357229338, 1357244075, 1357254343, 1357254803, 1357264661, 1357266413]","[28, 119, 119, 28, 53, 119]"
"5","[15764, 7661, 15764]","[1357329358, 1357331911, 1357341484]","[119, 28, 119]"
"5","[14715, 1750, 15764]","[1357502624, 1357514297, 1357516601]","[28, 108, 119]"
"5","[15764, 5121, 15764, 15764]","[1357665939, 1357675318, 1357676076, 1357746150]","[119, 108, 119, 119]"
"5","[8211, 15764]","[1357753288, 1357833101]","[178, 119]"
"5","[15764, 15764]","[1357858904, 1357869806]","[119, 119]"
"5","[15764]","[1357924534]","[119]"
"5","[10161, 15764]","[1358200425, 1358202232]","[178, 119]"
"5","[15764]","[1358351248]","[119]"
"5","[7661, 15764, 15764]","[1358388358, 1358396583, 1358436403]","[28, 119, 119]"
"5","[15764]","[1358477152]","[119]"
"5","[7855, 3417]","[1358724377, 1358726069]","[53, 53]"
"5","[1750]","[1358808336]","[108]"
"5","[15764, 15764, 15995, 10115]","[1359057629, 1359080601, 1359080825, 1359081953]","[119, 119, 119, 203]"
"5","[15764]","[1359508252]","[119]"
"5","[15764, 1750, 15764]","[1359663769, 1359664085, 1359666479]","[119, 108, 119]"
"5","[15764]","[1359943557]","[119]"
"5","[15764, 1750, 4076, 15764]","[1360006692, 1360006872, 1360016263, 1360021208]","[119, 108, 153, 119]"
"5","[5077, 15764, 10161, 15764]","[1360167424, 1360182724, 1360182929, 1360184866]","[119, 119, 178, 119]"
"5","[15764]","[1360545905]","[119]"
"5","[15764, 14715, 7855, 15764]","[1360616027, 1360616295, 1360616805, 1360617979]","[119, 28, 53, 119]"
"5","[14715]","[1360690659]","[28]"
"6","[3498]","[1333514009]","[119]"
"6","[15136, 3498]","[1333598332, 1333598977]","[66, 119]"
"6","[14047, 3498]","[1333691563, 1333692571]","[116, 119]"
"6","[3498, 23286, 24116]","[1333773649, 1333775741, 1333807199]","[119, 194, 119]"
"6","[16904, 7991, 3547, 3498]","[1333842898, 1333844194, 1333844967, 1333860980]","[102, 119, 29, 119]"
"6","[6942, 14047]","[1333947294, 1333949673]","[192, 116]"
"6","[9055, 14047]","[1334076669, 1334124528]","[28, 116]"
"6","[14283, 2838, 18044, 18044, 3498]","[1334195149, 1334196729, 1334205788, 1334205788, 1334208580]","[119, 102, 119, 119, 119]"
"6","[3498, 22909]","[1334330134, 1334330489]","[119, 119]"
"6","[14283]","[1334496202]","[119]"
"6","[14047, 3498]","[1334556333, 1334557185]","[116, 119]"
"6","[14047, 3498]","[1334642842, 1334643550]","[116, 119]"
"6","[3498]","[1334812906]","[119]"
"6","[14047]","[1334901850]","[116]"
"6","[89, 16904, 1549]","[1334938362, 1334939553, 1334949516]","[119, 102, 102]"
"6","[89, 4129, 1549]","[1335024248, 1335037189, 1335047399]","[119, 102, 102]"
"6","[3498]","[1335160590]","[119]"
"6","[14047, 3498]","[1335239901, 1335240851]","[116, 119]"
"6","[14047, 3498]","[1335411645, 1335412385]","[116, 119]"
"6","[14047, 3498, 24116]","[1335506359, 1335507282, 1335533678]","[116, 119, 119]"
"6","[22276, 1549, 7577, 3498, 15013]","[1335549573, 1335559316, 1335570154, 1335626482, 1335627568]","[102, 102, 62, 119, 28]"
"6","[15764, 7517, 18092, 23749, 22873, 3547, 7991, 3498]","[1335655603, 1335656313, 1335657097, 1335657816, 1335657903, 1335657982, 1335672728, 1335675234]","[119, 145, 185, 62, 145, 29, 119, 119]"
"6","[12698]","[1335929706]","[209]"
"6","[6785, 3498, 89]","[1336010087, 1336029144, 1336052485]","[139, 119, 119]"
"6","[16904, 1549, 24116]","[1336074660, 1336075666, 1336090163]","[102, 102, 119]"
"6","[22276, 1549, 16904, 17469, 3498, 24116, 89]","[1336161500, 1336161611, 1336162113, 1336178041, 1336178647, 1336224907, 1336225280]","[102, 102, 102, 46, 119, 119, 119]"
"6","[17469, 14047, 3498]","[1336321386, 1336362837, 1336363737]","[46, 116, 119]"
"6","[14047, 23520, 3498]","[1336445546, 1336446471, 1336447399]","[116, 66, 119]"
"6","[6942, 14047, 3498]","[1336506352, 1336538377, 1336540087]","[192, 116, 119]"
"6","[17469, 17469]","[1336580989, 1336665571]","[46, 46]"
"6","[15764, 10359, 11643, 9055, 11643, 3498]","[1336683006, 1336683280, 1336685534, 1336686307, 1336711739, 1336714147]","[119, 46, 119, 28, 119, 119]"
"6","[1549, 2408]","[1336770161, 1336782449]","[102, 102]"
"6","[1549]","[1336864202]","[102]"
"6","[17469]","[1336926525]","[46]"
"6","[17469, 3498]","[1337013660, 1337060773]","[46, 119]"
"6","[3498, 17469, 17469, 11643, 22909, 13822, 3498]","[1337099546, 1337100010, 1337128289, 1337128645, 1337129819, 1337130463, 1337141836]","[119, 46, 46, 119, 119, 43, 119]"
"6","[17469, 14047, 17469, 1447, 22909, 3498]","[1337192238, 1337214332, 1337214445, 1337217096, 1337223444, 1337235668]","[46, 116, 46, 119, 119, 119]"
"6","[1549, 15764, 17469, 3498, 24116]","[1337371190, 1337386234, 1337386645, 1337392231, 1337436045]","[102, 119, 46, 119, 119]"
"6","[17469, 14047, 17469]","[1337568306, 1337577441, 1337615670]","[46, 116, 46]"
"6","[17469, 3498, 3498]","[1337648686, 1337663882, 1337663882]","[46, 119, 119]"
"6","[17469, 17469]","[1337790501, 1337815202]","[46, 46]"
"6","[3498]","[1337912521]","[119]"
"6","[24116]","[1339162443]","[119]"
"6","[1549, 24116]","[1339185221, 1339248927]","[102, 119]"
"6","[1549]","[1339265016]","[102]"
"6","[17469]","[1339345961]","[46]"
"6","[3498]","[1339478469]","[119]"
"6","[3498]","[1339561641]","[119]"
"6","[14283, 1549]","[1339632991, 1339634599]","[119, 102]"
"6","[3498]","[1339733313]","[119]"
"6","[24116, 89, 1549, 16904, 2408]","[1339868751, 1339869260, 1339882305, 1339892330, 1339898936]","[119, 119, 102, 102, 102]"
"6","[17469, 17469, 3498]","[1339951228, 1339992482, 1339993225]","[46, 46, 119]"
"6","[14047, 3498]","[1340073699, 1340074455]","[116, 119]"
"6","[14047, 3498]","[1340255886, 1340256541]","[116, 119]"
"6","[10359]","[1340594512]","[46]"
"6","[14047]","[1340764699]","[116]"
"6","[10359]","[1341087188]","[46]"
"6","[14047, 3498, 3498]","[1341208276, 1341208970, 1341212709]","[116, 119, 119]"
"6","[4839]","[1341289766]","[192]"
"6","[9055, 3498]","[1341524340, 1341551690]","[28, 119]"
"6","[89, 1549, 8077, 3498]","[1341597169, 1341611318, 1341621722, 1341638218]","[119, 102, 102, 119]"
"6","[23460]","[1341731355]","[119]"
"6","[15764]","[1341801427]","[119]"
"6","[21142, 22909]","[1342198512, 1342220837]","[119, 119]"
"6","[3498]","[1342413771]","[119]"
"6","[1549]","[1343409220]","[102]"
"6","[17469]","[1343579105]","[46]"
"6","[14047]","[1344232635]","[116]"
"6","[14047, 3498]","[1344479117, 1344479707]","[116, 119]"
"6","[14047]","[1344555231]","[116]"
"6","[1549, 16904, 3498, 24116]","[1344622250, 1344634686, 1344662706, 1344699838]","[102, 102, 119, 119]"
"6","[3498]","[1344749197]","[119]"
"6","[89]","[1344794227]","[119]"
"6","[1549]","[1345247574]","[102]"
"6","[3498]","[1345429233]","[119]"
"6","[3498]","[1347508390]","[119]"
"6","[14047]","[1347596675]","[116]"
"6","[13922, 18238, 3498]","[1347671368, 1347683305, 1347684678]","[139, 116, 119]"
"6","[89, 2408]","[1347725060, 1347741638]","[119, 102]"
"6","[10359, 15764, 3498]","[1349655525, 1349666397, 1349677812]","[46, 119, 119]"
"6","[17469]","[1350017275]","[46]"
"6","[2408, 89, 7991, 3547]","[1350071838, 1350087910, 1350088854, 1350089330]","[102, 119, 119, 29]"
"6","[13600, 1741]","[1350358602, 1350369295]","[139, 171]"
"6","[3498]","[1350449793]","[119]"
"6","[3498]","[1350627103]","[119]"
"6","[14047]","[1350882483]","[116]"
"6","[23520, 3498, 22909]","[1350962927, 1350972112, 1351005762]","[66, 119, 119]"
"6","[3498, 89]","[1351232467, 1351259592]","[119, 119]"
"6","[2408, 89, 19053, 22909, 3498]","[1351279359, 1351295063, 1351313578, 1351316598, 1351317657]","[102, 119, 171, 119, 119]"
"6","[14047, 3498]","[1351486742, 1351487529]","[116, 119]"
"6","[14047, 3498]","[1351568527, 1351569161]","[116, 119]"
"6","[14047]","[1351653350]","[116]"
"6","[3385, 14047, 3498]","[1351734315, 1351749731, 1351750455]","[139, 116, 119]"
"6","[16419]","[1351818397]","[28]"
"6","[14047, 3498]","[1352089074, 1352089722]","[116, 119]"
"6","[3498]","[1352177191]","[119]"
"6","[1447, 22909, 3498]","[1352253252, 1352259239, 1352259872]","[119, 119, 119]"
"6","[15764, 89]","[1352440382, 1352468411]","[119, 119]"
"6","[89, 3498]","[1352594548, 1352615790]","[119, 119]"
"6","[9055, 10359, 3498]","[1352666396, 1352688394, 1352701643]","[28, 46, 119]"
"6","[15867, 14047]","[1352775677, 1352785062]","[11, 116]"
"6","[18908, 89]","[1353038567, 1353073480]","[139, 119]"
"6","[16637]","[1353386621]","[171]"
"6","[14642]","[1353448165]","[28]"
"6","[14642, 3498, 17618]","[1353514895, 1353547400, 1353548814]","[28, 119, 119]"
"6","[14047, 3498]","[1353648965, 1353649772]","[116, 119]"
"6","[14047, 3498, 89]","[1353735364, 1353736061, 1353764522]","[116, 119, 119]"
"6","[14047, 3498]","[1353903534, 1353904180]","[116, 119]"
"6","[3498]","[1353990660]","[119]"
"6","[3498]","[1354083442]","[119]"
"6","[24116]","[1354282458]","[119]"
"6","[89, 17469, 89]","[1354318759, 1354335586, 1354373460]","[119, 46, 119]"
"6","[3498]","[1354515774]","[119]"
"6","[10359, 17526, 15764]","[1354593387, 1354596902, 1354601666]","[46, 139, 119]"
"6","[8195]","[1354653402]","[115]"
"6","[14047, 3498]","[1354771052, 1354771668]","[116, 119]"
"6","[14047, 3498]","[1354855539, 1354856086]","[116, 119]"
"6","[16904, 16389, 19080, 3498]","[1354924105, 1354931833, 1354934926, 1354936457]","[102, 22, 174, 119]"
"6","[2408]","[1354986969]","[102]"
"6","[14047]","[1355117941]","[116]"
"6","[3498]","[1355206352]","[119]"
"6","[14047, 14283, 3498]","[1355358234, 1355359083, 1355383849]","[116, 119, 119]"
"6","[14047, 3498]","[1355463633, 1355464560]","[116, 119]"
"6","[16904, 18805]","[1355515274, 1355530988]","[102, 119]"
"6","[18571]","[1355637353]","[171]"
"6","[17469]","[1355703880]","[46]"
"6","[13743, 21772, 1502, 3498]","[1355799629, 1355801496, 1355804092, 1355812075]","[116, 62, 92, 119]"
"6","[14047, 22909, 20021, 3498, 89]","[1356052686, 1356054025, 1356055232, 1356064510, 1356097515]","[116, 119, 209, 119, 119]"
"6","[12453, 89]","[1356149284, 1356187876]","[171, 119]"
"6","[3498]","[1356576229]","[119]"
"6","[24116]","[1356701662]","[119]"
"6","[6116, 3498]","[1356739750, 1356757344]","[153, 119]"
"6","[16904]","[1357087812]","[102]"
"6","[5030]","[1357180910]","[119]"
"6","[16066]","[1357233143]","[102]"
"6","[16904]","[1357335963]","[102]"
"6","[22909, 3498]","[1357789698, 1357790607]","[119, 119]"
"6","[16904]","[1358020654]","[102]"
"6","[24116]","[1358132665]","[119]"
"6","[3498]","[1358317564]","[119]"
"6","[3498]","[1358746136]","[119]"
"6","[3498]","[1359442597]","[119]"
"6","[9240]","[1359686665]","[119]"
"6","[22909]","[1359764654]","[119]"
"6","[16904]","[1359834226]","[102]"
"6","[14047]","[1360129850]","[116]"
"6","[14343, 10359, 15764]","[1360198446, 1360198915, 1360209977]","[119, 46, 119]"
"6","[18238, 3498]","[1360535739, 1360556076]","[116, 119]"
"6","[22029, 3498]","[1360641713, 1360652599]","[119, 119]"
"6","[14047]","[1360730779]","[116]"
"7","[16169, 21337, 5077, 15764, 16192, 11912, 10, 23236, 20085]","[1334952556, 1334954910, 1334955006, 1334955984, 1334956847, 1334971582, 1334972591, 1334981580, 1334988990]","[195, 119, 119, 119, 22, 185, 57, 153, 44]"
"7","[18970, 482, 16192, 3778, 13343, 15764, 19349, 18985]","[1335038165, 1335039390, 1335046668, 1335056891, 1335057442, 1335058896, 1335060485, 1335077296]","[37, 110, 22, 228, 128, 119, 139, 231]"
"7","[16192, 2862, 13440, 15764, 10505, 2886, 10505, 1921, 6019, 11209, 6019, 21125, 1921]","[1335113239, 1335117423, 1335136622, 1335142145, 1335143057, 1335143532, 1335145954, 1335147051, 1335147069, 1335147885, 1335148640, 1335155018, 1335161721]","[22, 171, 27, 119, 119, 22, 119, 119, 210, 66, 210, 11, 119]"
"7","[15112, 620, 2886]","[1335197571, 1335242066, 1335258521]","[158, 209, 22]"
"7","[5077]","[1335326138]","[119]"
"7","[5077, 15764]","[1337324898, 1337326400]","[119, 119]"
"7","[15764, 5077, 2862, 4890, 20085, 15764]","[1337371587, 1337372550, 1337378084, 1337392982, 1337403365, 1337409441]","[119, 119, 171, 153, 44, 119]"
"7","[15764, 22029, 16199, 22029, 11808]","[1337562811, 1337563194, 1337563858, 1337572617, 1337573477]","[119, 119, 139, 119, 119]"
"7","[5077, 8719, 13488]","[1338515960, 1338516231, 1338526059]","[119, 27, 139]"
"7","[18717, 8211]","[1338683275, 1338688560]","[209, 178]"
"7","[1796, 1882, 22029, 10331, 3010, 10331, 1627, 15995]","[1338747506, 1338750176, 1338751013, 1338754886, 1338768413, 1338770409, 1338774799, 1338776133]","[158, 158, 119, 153, 178, 153, 119, 119]"
"7","[6985, 5951, 5024]","[1338842676, 1338849962, 1338864280]","[219, 53, 228]"
"7","[16968, 26, 20085]","[1338947717, 1338948159, 1338956178]","[119, 209, 44]"
"7","[7339]","[1339039214]","[92]"
"7","[11643, 15764, 20085, 2862, 12075]","[1339124951, 1339125455, 1339126454, 1339129962, 1339150429]","[119, 119, 44, 171, 86]"
"7","[8211, 9605, 18677]","[1339203250, 1339205066, 1339208722]","[178, 184, 153]"
"7","[8211]","[1339281922]","[178]"
"7","[15764, 11643, 11643, 15764, 5024]","[1339347116, 1339347660, 1339378113, 1339378560, 1339384554]","[119, 119, 119, 119, 228]"
"7","[15764, 11643, 11643, 15764, 9506]","[1339434497, 1339434958, 1339466738, 1339467545, 1339468091]","[119, 119, 119, 119, 57]"
"7","[5905, 13933, 21210, 11643, 15764]","[1339522068, 1339551578, 1339558472, 1339561048, 1339561437]","[231, 139, 106, 119, 119]"
"7","[15764, 11643, 18375, 11643, 15764, 8211]","[1339607264, 1339607810, 1339607905, 1339642857, 1339643348, 1339643490]","[119, 119, 231, 119, 119, 178]"
"7","[11643, 15764, 7121, 9278]","[1339727444, 1339727765, 1339729662, 1339734850]","[119, 119, 37, 139]"
"7","[8517, 15764, 14283, 15764]","[1339880341, 1339881357, 1339881706, 1339912996]","[228, 119, 119, 119]"
"7","[15764, 11643, 5905, 11643, 15764, 20085]","[1339953126, 1339953634, 1339953751, 1339983576, 1339983959, 1339986548]","[119, 119, 231, 119, 119, 44]"
"7","[11643, 15764, 16914, 20085]","[1340068779, 1340069184, 1340069578, 1340071210]","[119, 119, 209, 44]"
"7","[15764, 11643, 5905, 11643, 15764, 18970, 20085, 5316]","[1340212256, 1340212914, 1340212936, 1340242350, 1340242629, 1340243429, 1340244820, 1340254998]","[119, 119, 231, 119, 119, 37, 44, 139]"
"7","[11643, 15764, 20085]","[1340589435, 1340590033, 1340590755]","[119, 119, 44]"
"7","[15764, 11643, 5905, 11643, 15764, 21938]","[1340730192, 1340731086, 1340731105, 1340760882, 1340761188, 1340761684]","[119, 119, 231, 119, 119, 184]"
"7","[11643, 15764, 20085, 18970]","[1341192398, 1341192890, 1341195713, 1341200120]","[119, 119, 44, 37]"
"7","[15764, 11643, 4034, 15764, 2862]","[1341248839, 1341249385, 1341260938, 1341279627, 1341280214]","[119, 119, 228, 119, 171]"
"7","[15764, 11643, 3304, 1921]","[1341335390, 1341336025, 1341347709, 1341366830]","[119, 119, 171, 119]"
"7","[11643]","[1341422163]","[119]"
"7","[11643, 11643, 15764, 20085]","[1341508839, 1341538152, 1341538663, 1341540639]","[119, 119, 119, 44]"
"7","[807, 8211]","[1341703704, 1341705793]","[228, 178]"
"7","[11643]","[1341767982]","[119]"
"7","[15764]","[1341940317]","[119]"
"7","[15764, 21210, 8211]","[1342026692, 1342042555, 1342058098]","[119, 106, 178]"
"7","[15764, 11643, 11643, 20085]","[1342113128, 1342113628, 1342144727, 1342146531]","[119, 119, 119, 44]"
"7","[5024]","[1342240238]","[228]"
"7","[5024]","[1342409670]","[228]"
"7","[11643, 5024]","[1342458583, 1342496057]","[119, 228]"
"7","[15764, 19706]","[1342801558, 1342803109]","[119, 119]"
"7","[5024]","[1342935293]","[228]"
"7","[11643, 15764, 9506]","[1343098364, 1343098930, 1343099477]","[119, 119, 57]"
"7","[15995, 8211, 19588]","[1343408266, 1343415258, 1343443651]","[119, 178, 153]"
"7","[6985]","[1343500396]","[219]"
"7","[3139, 11643, 15764, 8211, 14490]","[1343593119, 1343612901, 1343613402, 1343613597, 1343613798]","[171, 119, 119, 178, 86]"
"7","[1921, 20684]","[1344198730, 1344221378]","[119, 86]"
"7","[11290, 15995]","[1344477154, 1344491742]","[209, 119]"
"7","[15764, 22096, 11643, 15764, 8211, 15043]","[1344532909, 1344546686, 1344561001, 1344561333, 1344562023, 1344565854]","[119, 231, 119, 119, 178, 139]"
"7","[15764, 11018, 7991, 21337, 16169]","[1344627450, 1344629309, 1344630750, 1344638640, 1344640480]","[119, 119, 119, 119, 195]"
"7","[20085]","[1345351530]","[44]"
"7","[4034, 11643, 15764, 8211, 12463]","[1345413843, 1345426693, 1345427194, 1345427354, 1345427916]","[228, 119, 119, 178, 231]"
"7","[15764, 11037]","[1346865824, 1346879278]","[119, 153]"
"7","[11643]","[1347500597]","[119]"
"7","[5024]","[1349662904]","[228]"
"7","[11643]","[1349977021]","[119]"
"7","[3521]","[1350960080]","[228]"
"7","[15764, 4497, 11451]","[1351127981, 1351128321, 1351132369]","[119, 164, 2]"
"7","[6379]","[1351215679]","[184]"
"7","[15764, 716, 24099]","[1351617583, 1351643305, 1351649047]","[119, 66, 220]"
"7","[15764, 11037, 716, 15764, 8211, 14490]","[1351704300, 1351711040, 1351715936, 1351734958, 1351735288, 1351735408]","[119, 153, 66, 119, 178, 86]"
"7","[15764, 9422, 11643, 15764, 12463]","[1351790609, 1351819740, 1351819758, 1351820156, 1351822254]","[119, 228, 119, 119, 231]"
"7","[15764, 19816]","[1352136145, 1352169234]","[119, 209]"
